;0;1
2793;0.07349126037623226;-0.24892797785416412
2794;0.3217937897580045;1.1282394529605533
2795;0.321697829817105;2.057904527087044
2796;0.10272661302345802;0.3382264778529807
2797;0.286345132410536;-0.3980176338704035
2798;0.321697829817105;2.057904527087044
2799;0.018851528605339028;-0.1712685987554544
2800;0.32930730414024106;-0.39155893994137986
2801;0.06244846851157081;-0.24573779218003067
2802;0.17890187167979313;0.7561536497835294
2803;0.15481351076745498;-0.2830298053069004
2804;0.321697829817105;2.057904527087044
2805;0.05482828893863417;-0.2111436191536249
2806;-0.03852794682809713;-0.14004587033440194
2807;0.05549460285135323;-0.23180465283114784
2808;0.21505792565666484;-0.3389286267515853
2809;0.029011768035921207;-0.21739416279066212
2810;0.27160294910867677;-0.34719150950549704
2811;0.044793245301282765;-0.23613079881970692
2812;0.321697829817105;2.057904527087044
2813;0.05482828893863417;-0.2111436191536249
2814;0.19334310512764652;0.2206920783561003
2815;0.021050154148393584;-0.1752836581015638
2816;0.1714495892111509;-0.2730065113626036
2817;0.22642559711945434;-0.3552635144405491
2818;0.2289656569770999;-0.366794905449351
2819;0.11100033233986295;-0.2721570239209212
2820;0.22201179131688234;-0.35286176610046815
2821;0.16175082171120964;-0.30259131500792125
2822;0.23502974310660718;1.4389962834561936
2823;0.03021920006812858;-0.18760348644441824
2824;0.27784240040352004;-0.406358839205072
2825;0.19077371638428725;-0.32853319605720893
2826;0.021050154148393584;-0.1752836581015638
2827;0.12777300311607173;-0.32469939564231937
2828;0.28821887835546256;-0.38888799120168255
2829;0.30961574398894126;2.029005224425316
2830;0.2596739172961064;-0.1352324424776924
2831;0.38332666049823777;1.7748746026007827
2832;0.1371417328407041;-0.2790511822987146
2833;0.13322610288214598;-0.29501165564653853
2834;0.0592420947412062;-0.2135453674937059
2835;0.12777300311607173;-0.32469939564231937
2836;0.1371417328407041;-0.2790511822987146
2837;0.33910011059265976;1.9273529756955028
2838;0.19077371638428725;-0.32853319605720893
2839;0.01796897617125975;-0.21420397711652864
2840;0.1371417328407041;-0.2790511822987146
2841;0.17499223911892564;-0.30979656002816414
2842;0.22233667091501041;-0.3660064681152986
2843;-0.0451569328901866;-0.13925743300034946
2844;0.351533074682524;-0.41441357166699705
2845;0.41733563593412876;-0.5634571724576732
2846;0.05581948244948134;-0.24494935484597818
2847;0.01442116808630412;-0.17449522076751137
2848;0.250693251675369;-0.3712873154870634
2849;0.011339990109170311;-0.21341553978247618
2850;0.19497521214373945;0.41521990603228837
2851;0.28085316677825606;1.6724831440763304
2852;0.23362862466719309;0.3012478289596208
2853;0.1371417328407041;-0.2790511822987146
2854;0.3194403985715946;-0.4188449315970797
2855;0.28213101041286115;-0.33764784384386326
2856;0.1509242683679084;-0.23580471729519067
2857;0.08350974929712078;-0.2295691685402201
2858;-0.013593978359463459;-0.176730705058439
2859;0.22782293501165637;1.331984864773859
2860;0.011339990109170311;-0.21341553978247618
2861;0.13305280663626015;-0.289794135973464
2862;0.2973084260173785;0.8318812899371817
2863;0.21129387905034896;-0.3628162824411652
2864;0.36964976982345316;-0.4997309327078464
2865;0.24231595642599457;0.6107142576598993
2866;0.25003224387085893;1.0057061976930133
2867;0.21129387905034896;-0.3628162824411652
2868;0.1692750413432468;0.5924795860921639
2869;0.06938577945532554;-0.2652993018810515
2870;0.012547422141377681;-0.1836248634362323
2871;0.1371417328407041;-0.2790511822987146
2872;0.039030256956809735;-0.19803535347671808
2873;0.21129387905034896;-0.3628162824411652
2874;0.031535273177103876;-0.23455392415160192
2875;0.27557543217751795;-0.22216311452457008
2876;0.046305314701325734;0.026591064874314098
2877;0.1488342839016217;-0.3085307720025088
2878;0.011339990109170311;-0.21341553978247618
2879;0.012547422141377681;-0.1836248634362323
2880;0.01442116808630412;-0.17449522076751137
2881;0.21129387905034896;-0.3628162824411652
2882;0.2975336581607775;2.0001059217635873
2883;0.003378376221642645;-0.1713050350933779
2884;-0.012061666729128003;-0.1600847307270256
2885;0.16396222142351508;0.24852192071594256
2886;0.4507557816933156;-0.59742917219918
2887;0.2975336581607775;2.0001059217635873
2888;0.21275955962549853;1.1442514314388503
2889;0.37051576754106946;-0.46242392469890997
2890;0.27905513854393654;0.9797643166437255
2891;0.38388238074201625;-0.5407419134204425
2892;0.13051274677861463;-0.27826274496466213
2893;0.13051274677861463;-0.27826274496466213
2894;0.145118337747961;-0.2665232036638736
2895;0.15324808970419376;-0.3109325203425897
2896;0.03715651101188328;-0.20716499614543898
2897;0.004711004047080848;-0.21262710244842364
2898;0.11352383748104568;-0.2893167852818611
2899;0.25388307072927074;-0.40910811052552615
2900;0.27915847351249534;-0.4533092769122557
2901;0.4110796299228227;-0.5099182131102363
2902;0.4339831109171067;-0.5448868004777817
2903;0.04884906207280098;-0.23664458584923329
2904;0.005918436079288217;-0.18283642610217982
2905;0.1697919887542022;0.07925592301036259
2906;0.2854515723326137;1.971206619101859
2907;0.13051274677861463;-0.27826274496466213
2908;0.1819295500626804;-0.3293580697291849
2909;0.014746047684432228;-0.18763992278234173
2910;0.004711004047080848;-0.21262710244842364
